,timestep,AEP,AP,ATSI,DAY,DEOK,DOM,DUQ,EKPC,MIDATL,NI
4469,2020-07-05 10:00:00.000000,10717.5,4236.4,5327.7,1534.6,2446.3,9890.9,1356.4,1037.5,26334.9,9132.4
4470,2020-07-05 11:00:00.000000,11031.2,4491.1,5587.0,1585.6,2536.9,10269.3,1414.1,1119.4,27745.0,9333.3
4471,2020-07-05 12:00:00.000000,12175.5,4978.4,6147.5,1734.9,2798.0,11095.6,1527.0,1258.8,30237.0,10179.6
4472,2020-07-05 13:00:00.000000,13515.6,5585.7,6864.8,1944.7,3124.0,12246.1,1699.6,1471.0,33381.6,11288.8
4473,2020-07-05 14:00:00.000000,14956.5,6195.4,7615.5,2168.1,3491.2,13468.6,1871.3,1647.9,36617.1,12527.3
4474,2020-07-05 15:00:00.000000,16427.3,6716.6,8333.1,2362.3,3818.7,14526.8,2017.0,1755.6,39584.4,13742.4
4475,2020-07-05 16:00:00.000000,17526.1,7120.6,8939.8,2533.0,4057.6,15365.3,2136.8,1969.8,42035.1,14730.2
4476,2020-07-05 17:00:00.000000,18368.2,7383.9,9426.6,2646.8,4210.3,15847.1,2228.5,2018.7,43816.5,15423.1
4477,2020-07-05 18:00:00.000000,18921.3,7586.5,9842.5,2715.6,4315.8,16176.7,2331.5,2065.9,45219.1,16025.3
4478,2020-07-05 19:00:00.000000,19270.2,7758.4,10178.9,2766.1,4409.5,16470.6,2392.3,2066.9,46450.6,16401.8
4479,2020-07-05 20:00:00.000000,19377.5,7912.9,10428.6,2810.7,4497.2,16645.0,2456.7,2119.6,47351.5,16753.8
4480,2020-07-05 21:00:00.000000,19534.4,7990.4,10640.9,2860.9,4526.6,16353.9,2483.7,2104.1,47865.5,17006.4
4481,2020-07-05 22:00:00.000000,19375.8,7901.6,10585.2,2841.4,4472.4,15873.6,2479.7,2032.2,47418.2,17094.4
4482,2020-07-05 23:00:00.000000,18848.8,7667.7,10311.0,2773.0,4350.7,15441.5,2426.9,1948.3,45890.6,16796.5
4483,2020-07-06 00:00:00.000000,18030.5,7324.3,9818.7,2696.9,4160.3,14989.4,2327.8,1850.6,43956.7,16191.3
4484,2020-07-06 01:00:00.000000,17397.7,7031.4,9411.3,2598.0,4032.3,14470.7,2259.0,1791.1,42536.4,15438.5
4485,2020-07-06 02:00:00.000000,16336.2,6522.1,8828.4,2458.6,3842.0,13562.9,2140.7,1674.1,39610.0,14908.0
4486,2020-07-06 03:00:00.000000,14980.3,5959.6,8085.8,2275.8,3568.1,12553.7,1992.8,1451.3,36370.3,13987.5
4487,2020-07-06 04:00:00.000000,13941.3,5574.7,7453.9,2100.8,3324.1,11665.1,1846.8,1338.1,33616.2,12904.9
4488,2020-07-06 05:00:00.000000,13012.9,5236.5,6959.2,1957.0,3116.5,11004.3,1718.3,1269.6,31567.4,12014.4
4489,2020-07-06 06:00:00.000000,12459.9,5063.2,6608.8,1867.4,2954.3,10582.2,1637.0,1216.2,30098.3,11314.0
4490,2020-07-06 07:00:00.000000,12120.7,4847.0,6385.4,1810.2,2842.3,10329.3,1576.0,1144.9,29128.5,10780.3
4491,2020-07-06 08:00:00.000000,11982.6,4851.7,6334.3,1788.6,2809.3,10324.7,1554.9,1134.0,28990.4,10509.8
4492,2020-07-06 09:00:00.000000,12375.8,4953.8,6498.5,1841.8,2871.0,10572.6,1556.9,1172.2,29617.9,10484.1
4493,2020-07-06 10:00:00.000000,12802.2,5106.8,6787.8,1947.6,3001.4,10947.3,1579.9,1216.8,31186.8,10775.3
4494,2020-07-06 11:00:00.000000,13783.7,5514.7,7417.8,2123.2,3212.2,11621.2,1694.8,1304.9,34140.0,11681.5
4495,2020-07-06 12:00:00.000000,14963.8,6009.6,8160.8,2338.3,3482.3,12416.8,1861.7,1357.5,37271.5,13148.7
4496,2020-07-06 13:00:00.000000,16411.0,6499.4,8936.3,2573.7,3733.4,13440.1,2027.9,1461.7,40337.6,14495.4
4497,2020-07-06 14:00:00.000000,17863.8,7075.2,9754.3,2805.7,3847.3,14759.9,2194.3,1618.0,43575.5,15747.2
4498,2020-07-06 15:00:00.000000,19195.2,7585.1,10454.7,2990.8,4074.1,15988.7,2326.7,1766.5,46677.4,16933.2
4499,2020-07-06 16:00:00.000000,20408.7,7996.0,11074.0,3149.8,4370.4,17066.8,2440.0,1896.4,49273.6,17903.6
4500,2020-07-06 17:00:00.000000,21182.2,8392.3,11498.7,3278.3,4583.3,17897.9,2543.5,2004.0,50682.4,18578.5
4501,2020-07-06 18:00:00.000000,21321.5,8520.7,11659.1,3323.2,4722.9,18234.0,2606.3,2062.6,50591.1,19098.9
4502,2020-07-06 19:00:00.000000,21298.8,8614.9,11785.6,3258.7,4744.7,18456.4,2636.5,2117.1,49229.8,19372.4
4503,2020-07-06 20:00:00.000000,21222.4,8688.2,11912.7,3186.3,4716.0,18539.0,2645.2,2153.9,47555.4,19483.2
4504,2020-07-06 21:00:00.000000,21030.0,8733.3,11885.4,3174.5,4547.1,18472.5,2658.9,2162.7,46446.8,19578.0
4505,2020-07-06 22:00:00.000000,20822.1,8538.6,11774.8,3152.9,4226.9,18066.4,2628.8,2133.2,44403.9,19450.2
4506,2020-07-06 23:00:00.000000,20371.7,8205.4,11571.6,3067.9,4004.6,17333.9,2573.3,2030.3,41749.6,19008.3
4507,2020-07-07 00:00:00.000000,19660.5,7822.1,11077.6,2946.7,3834.5,16618.4,2458.5,1915.8,39922.4,18259.3
4508,2020-07-07 01:00:00.000000,18933.9,7510.2,10652.2,2830.3,3726.9,15920.0,2363.7,1818.8,38382.6,17501.7
4509,2020-07-07 02:00:00.000000,17713.8,6970.2,9953.7,2667.8,3535.2,14744.9,2201.5,1666.3,35749.1,16744.7
4510,2020-07-07 03:00:00.000000,16349.3,6411.7,9131.8,2462.0,3292.1,13574.5,2034.2,1486.5,32986.5,15546.0
4511,2020-07-07 04:00:00.000000,15078.3,5873.5,8414.7,2285.6,3053.4,12541.9,1884.1,1329.9,30600.2,14253.3
4512,2020-07-07 05:00:00.000000,14189.6,5544.2,7841.4,2132.3,2887.2,11815.3,1765.9,1217.2,28907.1,13241.7
4513,2020-07-07 06:00:00.000000,13570.9,5256.1,7433.3,2021.8,2747.1,11360.3,1667.9,1136.8,27810.0,12433.4
4514,2020-07-07 07:00:00.000000,13243.4,5108.1,7162.4,1949.5,2662.0,10990.1,1592.6,1085.5,27144.2,11818.9
4515,2020-07-07 08:00:00.000000,13061.5,5035.3,7095.0,1921.6,2650.1,10892.1,1558.7,1068.0,27136.8,11438.4
4516,2020-07-07 09:00:00.000000,13374.3,5132.7,7239.7,1965.6,2728.6,11037.9,1566.3,1090.8,27954.9,11430.5
4517,2020-07-07 10:00:00.000000,13731.8,5263.8,7549.6,2068.3,2859.1,11430.7,1607.5,1134.1,29634.2,11660.0
4518,2020-07-07 11:00:00.000000,14569.1,5683.2,8211.6,2236.2,3056.7,12042.9,1726.2,1206.0,31986.2,12576.1
4519,2020-07-07 12:00:00.000000,15750.5,6146.9,9023.9,2422.2,3344.9,12828.6,1887.1,1311.5,34184.9,13987.7
4520,2020-07-07 13:00:00.000000,17055.0,6535.6,9897.7,2615.8,3640.6,13636.3,2063.2,1434.8,36165.2,15384.1
4521,2020-07-07 14:00:00.000000,18360.2,6986.2,10800.8,2815.3,3918.5,14521.3,2238.7,1585.2,37873.8,16774.4
4522,2020-07-07 15:00:00.000000,19597.3,7447.1,11539.2,3003.5,4172.9,15385.4,2421.1,1720.5,39671.5,17914.0
4523,2020-07-07 16:00:00.000000,20655.3,7787.9,12021.0,3173.0,4408.1,16300.8,2542.7,1865.5,41360.7,18735.2
4524,2020-07-07 17:00:00.000000,21233.9,7991.6,12002.5,3267.6,4582.6,16952.6,2627.8,1973.7,42939.9,19349.5
4525,2020-07-07 18:00:00.000000,21174.5,8130.5,11522.0,3267.9,4669.6,17314.9,2634.6,1996.0,44085.4,19811.0
4526,2020-07-07 19:00:00.000000,20992.3,8156.2,11254.6,3116.3,4614.0,17533.0,2570.7,2034.0,45071.7,20097.1
4527,2020-07-07 20:00:00.000000,20647.5,8213.8,11195.3,2997.9,4580.4,17756.9,2544.7,2074.8,46067.4,20096.6
4528,2020-07-07 21:00:00.000000,19986.2,8081.8,11034.6,2992.5,4637.5,17832.9,2424.5,2110.0,46847.6,20016.7
4529,2020-07-07 22:00:00.000000,19610.5,7786.5,10973.4,3012.9,4632.8,17545.4,2276.6,2121.0,46276.1,19795.5
4530,2020-07-07 23:00:00.000000,19024.6,7423.6,10698.8,2915.4,4482.6,16845.6,2171.6,2060.8,44578.4,19298.7
4531,2020-07-08 00:00:00.000000,18291.1,7091.8,10236.2,2802.7,4299.9,16182.0,2097.9,1962.8,42977.4,18333.9
4532,2020-07-08 01:00:00.000000,17699.0,6838.6,9994.1,2705.6,4172.9,15558.5,2033.4,1891.6,41568.1,17408.3
4533,2020-07-08 02:00:00.000000,16681.2,6354.5,9422.7,2546.1,3936.1,14411.4,1911.4,1752.9,38748.8,16279.7
4534,2020-07-08 03:00:00.000000,15404.3,5893.5,8682.9,2342.2,3632.1,13153.9,1789.5,1562.4,35609.5,14891.3
4535,2020-07-08 04:00:00.000000,14401.6,5426.9,8076.6,2173.8,3381.5,12245.3,1668.5,1396.2,33155.2,13675.2
4536,2020-07-08 05:00:00.000000,13601.7,5139.9,7643.5,2046.3,3184.5,11544.8,1593.6,1264.9,31456.8,12747.1
4537,2020-07-08 06:00:00.000000,13034.2,4976.0,7179.9,1940.5,3018.5,11014.1,1531.4,1169.0,30227.5,12063.7
4538,2020-07-08 07:00:00.000000,12724.0,4877.3,6978.2,1865.4,2894.0,10722.0,1484.7,1117.7,29473.0,11545.7
4539,2020-07-08 08:00:00.000000,12688.9,4852.5,6956.2,1847.2,2848.4,10673.2,1476.2,1096.7,29478.8,11235.8
4540,2020-07-08 09:00:00.000000,13028.3,5021.3,7164.7,1899.2,2895.0,10869.8,1502.0,1104.7,30353.8,11218.7
4541,2020-07-08 10:00:00.000000,13493.1,5225.2,7455.0,2010.3,3006.5,11326.5,1557.0,1146.1,32004.5,11536.2
4542,2020-07-08 11:00:00.000000,14348.3,5647.5,8073.4,2180.1,3215.1,12192.2,1664.1,1223.6,34472.8,12260.0
4543,2020-07-08 12:00:00.000000,15395.8,6049.2,8766.8,2364.0,3496.9,13250.3,1802.6,1337.2,36961.5,13211.3
4544,2020-07-08 13:00:00.000000,16537.1,6427.5,9509.9,2557.8,3794.8,14297.6,1934.0,1485.0,39224.4,14100.1
4545,2020-07-08 14:00:00.000000,17850.3,6941.7,10290.6,2770.7,4104.9,15241.7,2058.5,1634.6,41371.3,15115.6
4546,2020-07-08 15:00:00.000000,18941.5,7454.2,11020.1,2959.5,4387.9,16005.0,2184.6,1800.5,43708.9,16222.0
4547,2020-07-08 16:00:00.000000,20043.8,7828.1,11605.9,3132.2,4611.8,16747.4,2314.2,1908.4,45933.0,17270.7
4548,2020-07-08 17:00:00.000000,20619.5,8096.2,12062.2,3245.9,4728.9,17272.0,2426.1,2003.9,47564.7,18073.0
4549,2020-07-08 18:00:00.000000,20833.1,8305.6,12163.5,3278.9,4752.5,17549.7,2518.2,2038.8,48342.2,18500.0
4550,2020-07-08 19:00:00.000000,20790.0,8382.7,12211.0,3221.1,4799.8,17785.6,2537.7,2075.3,48616.5,18627.7
4551,2020-07-08 20:00:00.000000,20833.4,8436.4,12205.2,3131.0,4812.3,17860.8,2577.2,2103.2,48520.8,18905.1
4552,2020-07-08 21:00:00.000000,20742.4,8497.0,12120.4,3105.7,4839.2,17788.0,2600.3,2110.4,48047.9,19116.1
4553,2020-07-08 22:00:00.000000,20598.4,8432.8,11825.7,3117.2,4783.5,17503.2,2596.1,2095.2,46973.4,18856.1
4554,2020-07-08 23:00:00.000000,20227.8,8150.5,11599.3,3054.9,4638.0,16826.4,2539.1,2010.2,45189.7,18020.4
4555,2020-07-09 00:00:00.000000,19359.2,7790.7,11127.2,2910.3,4444.8,16113.9,2445.2,1912.4,43543.4,17159.2
4556,2020-07-09 01:00:00.000000,18840.2,7453.7,10750.3,2802.8,4308.2,15382.8,2370.1,1838.4,42112.9,16605.8
4557,2020-07-09 02:00:00.000000,17684.9,6891.5,10182.6,2631.8,4063.2,14226.9,2223.8,1699.5,39212.2,16068.3
4558,2020-07-09 03:00:00.000000,16295.7,6306.0,9427.2,2425.8,3758.9,13117.7,2059.4,1525.9,35999.4,15040.0
4559,2020-07-09 04:00:00.000000,15047.2,5850.2,8709.4,2240.5,3495.5,12220.7,1929.6,1366.3,33336.7,13868.8
4560,2020-07-09 05:00:00.000000,14129.9,5475.8,8161.3,2098.7,3287.8,11484.9,1815.1,1281.9,31435.5,12879.2
4561,2020-07-09 06:00:00.000000,13526.4,5249.6,7758.0,1991.3,3140.3,11018.9,1727.5,1251.9,30078.8,12123.4
4562,2020-07-09 07:00:00.000000,13109.0,5061.1,7473.0,1921.6,3024.0,10745.0,1670.7,1169.4,29216.8,11556.5
4563,2020-07-09 08:00:00.000000,12942.1,5000.9,7409.9,1899.3,2973.8,10721.7,1639.2,1174.8,29079.4,11208.3
4564,2020-07-09 09:00:00.000000,13225.5,5104.8,7512.3,1950.0,3019.6,10991.3,1665.4,1187.4,29895.2,11222.7
4565,2020-07-09 10:00:00.000000,13599.6,5326.8,7806.9,2053.4,3136.8,11390.1,1705.6,1249.6,31519.4,11540.1
4566,2020-07-09 11:00:00.000000,14671.6,5755.5,8492.1,2218.2,3335.3,12200.2,1791.8,1323.3,34142.5,12393.8
4567,2020-07-09 12:00:00.000000,15798.0,6222.3,9209.3,2404.4,3620.5,13193.0,1936.0,1434.0,36861.9,13581.4
4568,2020-07-09 13:00:00.000000,17227.9,6748.0,10096.4,2621.8,3942.8,14149.7,2094.3,1580.3,39379.2,14757.7
4569,2020-07-09 14:00:00.000000,18618.6,7266.1,10965.4,2851.5,4303.9,15045.8,2261.7,1739.2,41819.8,16120.7
4570,2020-07-09 15:00:00.000000,19781.0,7745.7,11677.9,3064.6,4567.1,15946.8,2430.3,1932.6,44293.8,17501.1
4571,2020-07-09 16:00:00.000000,20741.8,8092.4,12098.5,3189.5,4667.0,16480.8,2551.7,2031.1,46361.7,18470.6
4572,2020-07-09 17:00:00.000000,21187.4,8365.3,12446.5,3178.3,4688.1,16880.4,2593.3,2137.8,48036.1,19145.1
4573,2020-07-09 18:00:00.000000,21552.8,8469.1,12470.3,3229.1,4679.6,17266.6,2571.8,2145.6,49318.0,19644.6
4574,2020-07-09 19:00:00.000000,21706.6,8506.2,12530.3,3238.1,4630.5,17477.5,2624.2,2071.7,50280.0,19929.8
4575,2020-07-09 20:00:00.000000,21727.2,8535.3,12541.8,3210.3,4556.2,17631.3,2644.1,2077.5,51041.9,20119.3
4576,2020-07-09 21:00:00.000000,21622.4,8527.8,12502.0,3151.1,4538.2,17750.1,2520.6,2107.9,51368.8,20190.8
4577,2020-07-09 22:00:00.000000,21397.8,8365.7,12398.5,3083.2,4473.9,17566.7,2398.6,2112.4,50663.3,19919.8
4578,2020-07-09 23:00:00.000000,20972.0,8034.0,12170.6,3014.9,4433.5,17006.7,2331.5,2151.8,48711.4,19141.8
4579,2020-07-10 00:00:00.000000,20267.8,7697.1,11648.0,2903.0,4274.5,16231.6,2277.5,2070.1,46454.4,18064.6
4580,2020-07-10 01:00:00.000000,19608.3,7411.3,11256.4,2817.1,4130.2,15621.9,2215.7,1987.4,44733.2,17413.0
4581,2020-07-10 02:00:00.000000,18427.7,6862.0,10565.3,2654.3,3902.2,14519.0,2095.7,1875.1,41450.0,16771.9
4582,2020-07-10 03:00:00.000000,17043.0,6265.4,9708.8,2449.0,3613.6,13376.5,1941.1,1691.0,37926.3,15512.6
4583,2020-07-10 04:00:00.000000,15761.7,5787.9,9006.2,2261.1,3362.0,12378.6,1816.4,1491.7,35061.3,14025.3
4584,2020-07-10 05:00:00.000000,14803.5,5429.4,8434.1,2117.4,3172.8,11699.8,1716.1,1409.7,33000.0,12849.6
4585,2020-07-10 06:00:00.000000,14200.0,5173.1,7998.4,2001.5,3017.4,11187.6,1640.7,1315.2,31513.5,12085.0
4586,2020-07-10 07:00:00.000000,13655.3,5000.3,7681.8,1931.9,2929.5,10899.5,1580.8,1253.4,30699.2,11546.1
4587,2020-07-10 08:00:00.000000,13473.5,4935.7,7560.0,1892.1,2927.3,10870.6,1573.0,1241.5,30544.4,11255.6
4588,2020-07-10 09:00:00.000000,13626.3,5002.6,7712.8,1940.9,3005.5,11152.1,1588.3,1254.2,31334.3,11148.6
4589,2020-07-10 10:00:00.000000,14170.2,5194.7,7973.3,2042.7,3119.6,11541.5,1614.5,1300.7,32895.9,11545.3
4590,2020-07-10 11:00:00.000000,14984.2,5600.5,8633.5,2224.1,3360.2,12150.3,1693.3,1344.8,34821.9,12066.0
4591,2020-07-10 12:00:00.000000,16144.8,6100.0,9446.6,2432.0,3676.3,13161.1,1811.1,1410.2,36757.8,12575.3
4592,2020-07-10 13:00:00.000000,17392.3,6600.2,10278.3,2640.4,3885.2,14078.1,2056.7,1535.6,38277.5,13076.1
4593,2020-07-10 14:00:00.000000,18645.6,7083.3,11167.2,2813.5,4107.4,14872.8,2215.3,1737.8,39469.0,13780.2
4594,2020-07-10 15:00:00.000000,19557.0,7520.2,11786.6,2954.9,4415.3,15767.2,2374.4,1872.1,40071.0,14765.2
4595,2020-07-10 16:00:00.000000,20014.0,7820.6,12125.4,3030.0,4557.3,16496.1,2484.7,1990.8,40528.1,15551.3
4596,2020-07-10 17:00:00.000000,20213.7,8055.6,12112.4,3032.1,4661.5,17078.0,2590.3,2039.3,40678.8,16249.5
4597,2020-07-10 18:00:00.000000,20144.0,8211.6,11917.2,3016.3,4685.7,17581.2,2649.0,2065.7,40666.2,16815.5
4598,2020-07-10 19:00:00.000000,19912.2,8287.7,11614.6,2983.9,4658.1,17972.7,2618.6,2080.7,40623.2,17127.3
4599,2020-07-10 20:00:00.000000,19240.7,8300.9,11234.6,2949.1,4605.5,18241.0,2554.0,2086.6,40700.8,17319.0
4600,2020-07-10 21:00:00.000000,18751.0,8168.8,10913.4,2867.1,4498.9,18333.5,2544.6,2069.5,41000.6,17364.7
4601,2020-07-10 22:00:00.000000,18417.9,7761.6,10436.4,2769.4,4347.5,18005.5,2274.4,2049.7,40536.3,17142.2
4602,2020-07-10 23:00:00.000000,17857.7,7387.6,9936.4,2656.9,4188.0,17397.3,2082.6,1962.2,39534.9,16586.6
4603,2020-07-11 00:00:00.000000,17052.6,7045.6,9562.1,2542.7,4005.8,16623.8,1977.4,1797.1,38438.2,15686.4
4604,2020-07-11 01:00:00.000000,16675.1,6787.7,9324.0,2455.2,3862.2,15942.1,1910.8,1712.9,37465.3,14859.4
4605,2020-07-11 02:00:00.000000,15695.1,6293.2,8860.4,2312.2,3666.9,14877.3,1811.4,1671.3,35431.4,14303.5
4606,2020-07-11 03:00:00.000000,14637.3,5759.2,8224.8,2126.5,3422.1,13898.5,1683.0,1538.9,33121.6,13407.3
4607,2020-07-11 04:00:00.000000,13613.4,5335.4,7658.0,1963.2,3167.3,12920.8,1584.5,1388.6,31070.1,12384.9
4608,2020-07-11 05:00:00.000000,12787.4,5054.6,7209.0,1825.6,2995.9,12107.7,1519.4,1263.4,29449.6,11490.2
4609,2020-07-11 06:00:00.000000,12202.8,4869.4,6960.1,1718.2,2858.9,11598.7,1467.6,1183.1,28281.0,10811.4
4610,2020-07-11 07:00:00.000000,11940.7,4756.7,6760.6,1657.0,2761.0,11200.1,1443.1,1111.8,27487.7,10255.4
4611,2020-07-11 08:00:00.000000,11637.6,4703.8,6665.9,1621.4,2670.3,10941.0,1431.1,1081.2,27087.6,9930.6
4612,2020-07-11 09:00:00.000000,11697.1,4712.2,6678.7,1617.5,2655.5,10890.0,1447.4,1050.5,27091.4,9750.1
4613,2020-07-11 10:00:00.000000,11751.6,4731.7,6689.5,1619.3,2635.5,10784.3,1451.0,1052.0,27432.4,9670.6
4614,2020-07-11 11:00:00.000000,12218.9,4918.8,6847.1,1705.1,2750.2,11327.7,1473.0,1124.7,29305.3,9948.6
4615,2020-07-11 12:00:00.000000,13098.1,5247.9,7169.5,1864.6,3007.6,12154.9,1507.8,1256.8,32068.9,10819.1
4616,2020-07-11 13:00:00.000000,14056.7,5599.8,7498.0,2042.4,3301.2,13107.2,1562.2,1417.9,34793.1,11841.0
4617,2020-07-11 14:00:00.000000,14975.6,5897.0,7776.6,2189.6,3562.0,14126.5,1595.9,1556.1,37498.3,12949.9
4618,2020-07-11 15:00:00.000000,15821.8,6085.5,8021.0,2314.3,3754.2,14952.3,1631.8,1686.4,39689.6,13890.1
4619,2020-07-11 16:00:00.000000,16373.6,6199.8,8292.5,2415.2,3891.6,15747.4,1651.3,1760.2,41355.1,14367.2
4620,2020-07-11 17:00:00.000000,16925.9,6277.0,8540.2,2482.3,3982.7,16278.0,1615.5,1837.9,42422.1,13837.7
4621,2020-07-11 18:00:00.000000,17349.2,6392.1,8758.8,2524.2,4064.8,16760.0,1660.3,1885.4,42967.2,13489.1
4622,2020-07-11 19:00:00.000000,17737.9,6522.0,9010.9,2567.3,4151.4,17042.3,1746.3,1939.9,43825.5,14030.8
4623,2020-07-11 20:00:00.000000,18116.7,6666.0,9307.4,2618.3,4219.1,17252.0,1830.7,1985.8,44760.8,14648.6
4624,2020-07-11 21:00:00.000000,18179.0,6793.4,9496.1,2655.4,4269.8,17242.0,1876.9,1988.0,45188.6,15213.0
4625,2020-07-11 22:00:00.000000,17968.3,6739.3,9462.2,2620.9,4161.7,17080.2,1882.7,1907.1,44394.2,15535.3
4626,2020-07-11 23:00:00.000000,17446.2,6563.6,9217.9,2494.5,3787.0,16563.6,1840.7,1918.3,42553.3,15424.9
4627,2020-07-12 00:00:00.000000,16552.1,6256.4,8738.8,2370.7,3497.5,15825.1,1753.3,1814.4,40723.6,14644.8
4628,2020-07-12 01:00:00.000000,15914.5,6045.3,8453.3,2267.3,3358.1,15212.2,1701.9,1717.6,39382.1,14037.5
4629,2020-07-12 02:00:00.000000,15073.9,5642.9,8040.7,2106.7,3175.1,14127.7,1626.9,1557.9,36864.0,13511.1
4630,2020-07-12 03:00:00.000000,13829.3,5185.1,7463.0,1926.6,2965.7,13066.7,1527.9,1413.9,34039.8,12793.0
4631,2020-07-12 04:00:00.000000,12876.2,4788.1,6918.3,1766.5,2764.4,11987.1,1430.7,1289.5,31374.3,11796.1
4632,2020-07-12 05:00:00.000000,12078.9,4511.2,6518.7,1638.7,2606.4,11191.2,1334.1,1131.7,29244.8,10978.2
4633,2020-07-12 06:00:00.000000,11633.7,4338.8,6233.3,1551.7,2481.3,10641.8,1293.4,1086.6,27632.3,10369.2
4634,2020-07-12 07:00:00.000000,11208.0,4206.5,6025.6,1498.6,2399.8,10218.4,1268.0,1042.7,26518.0,9928.9
4635,2020-07-12 08:00:00.000000,10957.7,4144.9,5878.2,1476.5,2347.5,9962.6,1251.4,1017.8,25787.5,9614.3
4636,2020-07-12 09:00:00.000000,10800.9,4135.9,5839.7,1461.7,2321.2,9808.3,1243.4,1009.9,25336.8,9425.7
4637,2020-07-12 10:00:00.000000,10731.2,4120.8,5751.5,1461.7,2319.3,9704.0,1235.5,1001.6,25335.3,9307.6
4638,2020-07-12 11:00:00.000000,11076.2,4330.5,5950.1,1502.5,2365.7,10199.4,1265.0,1044.7,26927.7,9312.6
4639,2020-07-12 12:00:00.000000,11871.6,4734.1,6444.8,1581.3,2492.9,11152.6,1354.4,1148.5,29451.1,9873.4
4640,2020-07-12 13:00:00.000000,12751.7,5186.7,7026.9,1673.2,2723.0,12479.7,1467.9,1269.0,32318.4,10693.7
4641,2020-07-12 14:00:00.000000,13744.2,5668.6,7528.4,1779.2,2978.4,13720.4,1601.0,1420.1,35038.5,11391.4
4642,2020-07-12 15:00:00.000000,14488.8,6068.4,7944.2,1898.2,3205.4,14807.0,1707.1,1554.9,37539.6,12047.3
4643,2020-07-12 16:00:00.000000,15209.0,6378.6,8205.1,2031.9,3394.8,15535.1,1810.2,1638.9,39618.4,12578.5
4644,2020-07-12 17:00:00.000000,15661.7,6555.3,8478.3,2149.2,3546.3,16201.7,1875.9,1725.5,41212.3,12989.5
4645,2020-07-12 18:00:00.000000,16019.2,6594.9,8753.0,2201.3,3661.7,16378.3,1916.8,1793.2,42437.7,13207.6
4646,2020-07-12 19:00:00.000000,16345.0,6593.5,8992.4,2141.7,3798.0,16628.7,1903.5,1796.8,43220.3,13389.5
4647,2020-07-12 20:00:00.000000,16709.3,6524.9,9178.6,2038.5,3897.0,16638.1,1882.2,1885.9,44166.7,13573.3
4648,2020-07-12 21:00:00.000000,16758.7,6443.4,9226.5,2006.1,3758.9,16706.7,1878.3,1914.0,44672.6,13693.3
4649,2020-07-12 22:00:00.000000,16500.4,6320.5,9092.5,2010.5,3626.5,16500.9,1811.0,1859.5,43991.7,13643.2
4650,2020-07-12 23:00:00.000000,16096.6,6128.0,8826.2,2028.6,3569.1,15995.6,1752.4,1802.2,42373.1,13298.8
4651,2020-07-13 00:00:00.000000,15488.7,5937.2,8503.1,1992.5,3401.5,15425.7,1727.3,1688.5,40939.4,12691.0
4652,2020-07-13 01:00:00.000000,15043.2,5778.5,8313.1,1950.0,3285.2,14815.3,1682.0,1620.8,39553.3,12102.5
4653,2020-07-13 02:00:00.000000,14296.8,5424.2,7924.7,1874.6,3174.2,13782.3,1586.7,1500.2,36907.5,11831.2
4654,2020-07-13 03:00:00.000000,13327.1,5062.8,7389.9,1766.6,2930.4,12707.4,1478.0,1328.6,33963.5,11183.3
4655,2020-07-13 04:00:00.000000,12476.2,4786.4,6913.0,1664.9,2717.4,11808.8,1387.3,1185.8,31409.4,10397.1
4656,2020-07-13 05:00:00.000000,11792.8,4652.8,6551.2,1589.1,2552.4,11113.1,1314.1,1129.2,29541.5,9725.2
4657,2020-07-13 06:00:00.000000,11492.6,4525.9,6325.3,1539.1,2438.8,10713.2,1294.0,1054.1,28206.7,9277.9
4658,2020-07-13 07:00:00.000000,11325.0,4466.3,6224.3,1518.0,2375.1,10474.5,1255.1,1034.4,27414.8,8982.7
4659,2020-07-13 08:00:00.000000,11380.7,4477.1,6226.8,1528.5,2360.6,10449.1,1250.7,994.5,27353.6,8812.0
4660,2020-07-13 09:00:00.000000,11880.1,4629.0,6433.6,1620.9,2414.3,10694.2,1291.8,1062.0,28030.1,8945.3
4661,2020-07-13 10:00:00.000000,12283.9,4867.2,6755.8,1737.8,2556.3,11063.8,1340.4,1102.4,29522.6,9314.5
4662,2020-07-13 11:00:00.000000,13186.0,5201.5,7299.1,1882.3,2746.9,11719.6,1429.7,1187.0,32008.6,10157.3
4663,2020-07-13 12:00:00.000000,14033.7,5463.2,7855.2,2022.1,2983.6,12359.5,1542.0,1257.3,34373.5,11152.6
4664,2020-07-13 13:00:00.000000,14898.6,5805.8,8324.3,2155.3,3217.9,12908.7,1635.9,1349.3,36460.6,12031.5
4665,2020-07-13 14:00:00.000000,15943.9,6193.3,8795.5,2293.1,3464.9,13806.3,1720.3,1454.3,38476.1,12814.7
4666,2020-07-13 15:00:00.000000,16792.9,6560.3,9147.9,2425.9,3672.8,14729.0,1802.1,1546.9,40435.7,13503.8
4667,2020-07-13 16:00:00.000000,17577.5,6842.2,9422.6,2546.3,3847.5,15562.0,1869.2,1694.9,42114.8,14068.8
4668,2020-07-13 17:00:00.000000,18137.3,7096.6,9675.8,2646.0,3983.6,16373.8,1944.4,1791.2,43485.7,14615.6
4669,2020-07-13 18:00:00.000000,18577.7,7241.8,9789.4,2716.8,4092.5,16945.9,2007.6,1862.0,44654.1,15104.0
4670,2020-07-13 19:00:00.000000,18853.1,7324.1,9872.8,2749.2,4192.0,17340.3,2034.6,1911.2,45861.6,15413.3
